generic_name,reaction,report_count,pct_serious,pct_hospitalization,pct_death,median_age,pct_female
liraglutide,Axillary mass,1,1.0,0.0,0.0,,1.0
liraglutide,Axillary pain,1,1.0,1.0,1.0,,0.0
liraglutide,Azotaemia,1,1.0,1.0,0.0,47.0,0.0
liraglutide,Bacillus bacteraemia,1,1.0,1.0,0.0,68.0,1.0
liraglutide,Bacterial pyelonephritis,1,1.0,1.0,0.0,43.0,1.0
liraglutide,Balanoposthitis,1,1.0,1.0,0.0,60.0,0.0
liraglutide,Basal cell carcinoma,1,1.0,1.0,0.0,62.0,1.0
liraglutide,Base excess,1,1.0,1.0,0.0,68.0,1.0
liraglutide,Bell^s palsy,1,1.0,0.0,0.0,51.0,1.0
liraglutide,Benign bone neoplasm,1,1.0,0.0,0.0,,1.0
liraglutide,Benign neoplasm,1,1.0,1.0,0.0,68.0,1.0
liraglutide,Benign neoplasm of adrenal gland,1,1.0,0.0,0.0,35.0,1.0
liraglutide,Benign neoplasm of islets of Langerhans,1,1.0,1.0,0.0,,1.0
liraglutide,Benign pancreatic neoplasm,1,0.0,0.0,0.0,,0.0
liraglutide,Bile acid malabsorption,1,0.0,0.0,0.0,49.0,1.0
liraglutide,Bile duct stent removal,1,1.0,1.0,1.0,,0.0
liraglutide,Biliary dyskinesia,1,1.0,1.0,0.0,23.0,1.0
liraglutide,Biliary fistula,1,1.0,0.0,0.0,,1.0
liraglutide,Biliary obstruction,1,1.0,1.0,0.0,49.0,1.0
liraglutide,Biliary sphincterotomy,1,1.0,1.0,0.0,56.0,1.0
liraglutide,Biliary tract dilation procedure,1,1.0,1.0,1.0,,0.0
liraglutide,Bilirubin conjugated increased,1,1.0,1.0,0.0,56.0,1.0
liraglutide,Binge eating,1,0.0,0.0,0.0,,1.0
liraglutide,Biochemical pregnancy,1,1.0,0.0,0.0,,1.0
liraglutide,Biopsy liver,1,1.0,1.0,1.0,,0.0
liraglutide,Biopsy pancreas,1,1.0,1.0,0.0,,1.0
liraglutide,Biopsy skin,1,1.0,1.0,0.0,63.0,1.0
liraglutide,Biopsy thyroid gland,1,1.0,1.0,0.0,,1.0
liraglutide,Bladder catheterisation,1,1.0,1.0,0.0,,0.0
liraglutide,Bladder dilatation,1,0.0,0.0,0.0,,1.0
liraglutide,Bladder transitional cell carcinoma,1,1.0,0.0,0.0,,0.0
liraglutide,Bleeding varicose vein,1,1.0,1.0,0.0,64.0,0.0
liraglutide,Blepharospasm,1,1.0,0.0,0.0,35.0,1.0
liraglutide,Blister rupture,1,0.0,0.0,0.0,49.0,1.0
liraglutide,Blood bicarbonate decreased,1,1.0,1.0,0.0,68.0,1.0
liraglutide,Blood calcitonin abnormal,1,1.0,0.0,0.0,34.0,1.0
liraglutide,Blood calcitonin increased,1,0.0,0.0,0.0,,1.0
liraglutide,Blood chloride increased,1,0.0,0.0,0.0,47.0,1.0
liraglutide,Blood cholesterol abnormal,1,1.0,1.0,0.0,,1.0
liraglutide,Blood cholesterol decreased,1,0.0,0.0,0.0,57.0,1.0
liraglutide,Blood chromogranin A increased,1,1.0,1.0,0.0,,0.0
liraglutide,Blood copper increased,1,0.0,0.0,0.0,54.0,1.0
liraglutide,Blood creatine phosphokinase abnormal,1,1.0,1.0,0.0,58.0,1.0
liraglutide,Blood electrolytes decreased,1,1.0,0.0,0.0,,1.0
liraglutide,Blood immunoglobulin E increased,1,1.0,0.0,0.0,,1.0
liraglutide,Blood immunoglobulin G decreased,1,1.0,0.0,0.0,47.0,0.0
liraglutide,Blood insulin decreased,1,0.0,0.0,0.0,,1.0
liraglutide,Blood insulin increased,1,0.0,0.0,0.0,,1.0
liraglutide,Blood lactic acid,1,0.0,0.0,0.0,,1.0
liraglutide,Blood oestrogen abnormal,1,0.0,0.0,0.0,,1.0
liraglutide,Blood oestrogen decreased,1,0.0,0.0,0.0,,1.0
liraglutide,Blood phosphorus decreased,1,1.0,0.0,0.0,,1.0
liraglutide,Blood pressure diastolic decreased,1,1.0,0.0,0.0,50.0,1.0
liraglutide,Blood pressure fluctuation,1,1.0,1.0,0.0,,0.0
liraglutide,Blood pressure orthostatic increased,1,1.0,1.0,0.0,41.0,1.0
liraglutide,Blood pressure systolic abnormal,1,1.0,0.0,0.0,,0.0
liraglutide,Blood pressure systolic decreased,1,1.0,0.0,0.0,,0.0
liraglutide,Blood testosterone increased,1,0.0,0.0,0.0,,1.0
liraglutide,Blood thyroid stimulating hormone abnormal,1,1.0,0.0,0.0,39.0,1.0
liraglutide,Blood urea decreased,1,1.0,1.0,1.0,,1.0
liraglutide,Blood uric acid increased,1,1.0,0.0,0.0,,0.0
liraglutide,Blood viscosity increased,1,1.0,1.0,0.0,46.0,1.0
liraglutide,Body height decreased,1,1.0,0.0,0.0,48.0,0.0
liraglutide,Bone cancer,1,1.0,0.0,0.0,,1.0
liraglutide,Bone operation,1,1.0,0.0,0.0,68.0,1.0
liraglutide,Borderline glaucoma,1,1.0,1.0,0.0,,1.0
liraglutide,Brachydactyly,1,1.0,0.0,0.0,,1.0
liraglutide,Bradykinesia,1,1.0,1.0,0.0,68.0,1.0
liraglutide,Brain operation,1,1.0,1.0,0.0,68.0,0.0
liraglutide,Brain stem infarction,1,1.0,1.0,0.0,68.0,0.0
liraglutide,Brain tumour operation,1,1.0,1.0,0.0,44.0,0.0
liraglutide,Breast cancer male,1,1.0,0.0,0.0,78.0,0.0
liraglutide,Breast conserving surgery,1,1.0,1.0,0.0,,1.0
liraglutide,Breast discharge,1,0.0,0.0,0.0,25.0,1.0
liraglutide,Breast enlargement,1,0.0,0.0,0.0,59.0,1.0
liraglutide,Breast hyperplasia,1,1.0,0.0,0.0,49.0,1.0
liraglutide,Breast pain,1,1.0,0.0,0.0,60.0,1.0
liraglutide,Breast reconstruction,1,1.0,1.0,0.0,,1.0
liraglutide,Bronchial disorder,1,0.0,0.0,0.0,74.0,1.0
liraglutide,Bronchial hyperreactivity,1,1.0,1.0,1.0,,0.0
liraglutide,Bronchitis chronic,1,1.0,1.0,1.0,,1.0
liraglutide,Bronchopneumonia,1,1.0,0.0,0.0,64.0,0.0
liraglutide,Bruxism,1,0.0,0.0,0.0,57.0,1.0
liraglutide,Bulimia nervosa,1,1.0,0.0,0.0,33.0,1.0
liraglutide,Bundle branch block right,1,1.0,1.0,1.0,,0.0
liraglutide,Burn oral cavity,1,0.0,0.0,0.0,63.0,1.0
liraglutide,COVID-19 pneumonia,1,1.0,1.0,0.0,48.0,1.0
liraglutide,Calcinosis,1,1.0,1.0,0.0,63.0,1.0
liraglutide,Cancer surgery,1,1.0,1.0,0.0,62.0,1.0
liraglutide,Candida test positive,1,1.0,1.0,1.0,,1.0
liraglutide,Capillary fragility,1,0.0,0.0,0.0,62.0,1.0
liraglutide,Carcinoembryonic antigen increased,1,1.0,0.0,0.0,50.0,0.0
liraglutide,Carcinoid tumour of the gastrointestinal tract,1,1.0,0.0,0.0,59.0,0.0
liraglutide,Carcinoid tumour of the pancreas,1,1.0,1.0,0.0,48.0,1.0
liraglutide,Cardiac discomfort,1,0.0,0.0,0.0,,1.0
liraglutide,Cardiac failure chronic,1,1.0,1.0,0.0,78.0,1.0
liraglutide,Cardiac hypertrophy,1,1.0,0.0,0.0,64.0,1.0
liraglutide,Cardiac infection,1,1.0,1.0,0.0,45.0,1.0
liraglutide,Cardiac pacemaker adjustment,1,1.0,0.0,0.0,,1.0
liraglutide,Cardiac pacemaker insertion,1,1.0,1.0,1.0,,0.0
liraglutide,Cardioactive drug level increased,1,1.0,0.0,0.0,59.0,1.0
liraglutide,Cardiomegaly,1,1.0,1.0,0.0,,0.0
liraglutide,Cardiovascular function test abnormal,1,1.0,1.0,0.0,,1.0
liraglutide,Cardioversion,1,1.0,1.0,1.0,,0.0
liraglutide,Carotid artery occlusion,1,1.0,1.0,0.0,74.0,0.0
liraglutide,Carotid artery stent insertion,1,1.0,1.0,1.0,,0.0
liraglutide,Cataplexy,1,1.0,0.0,0.0,,1.0
liraglutide,Catheterisation cardiac,1,1.0,0.0,0.0,46.0,1.0
liraglutide,Cell marker increased,1,1.0,1.0,0.0,76.0,1.0
liraglutide,Cellulitis orbital,1,1.0,1.0,0.0,54.0,1.0
liraglutide,Central nervous system infection,1,1.0,0.0,0.0,51.0,1.0
liraglutide,Cerebellar syndrome,1,1.0,1.0,0.0,76.0,0.0
liraglutide,Cerebral artery thrombosis,1,1.0,1.0,0.0,60.0,0.0
liraglutide,Cerebral disorder,1,1.0,0.0,0.0,51.0,1.0
liraglutide,Cerebral small vessel ischaemic disease,1,1.0,1.0,0.0,,0.0
liraglutide,Cervical conisation,1,1.0,1.0,1.0,,1.0
liraglutide,Cervicobrachial syndrome,1,1.0,1.0,0.0,62.0,1.0
liraglutide,Cervix enlargement,1,1.0,0.0,0.0,,1.0
liraglutide,Cervix haemorrhage uterine,1,0.0,0.0,0.0,,1.0
liraglutide,Chemical injury,1,1.0,0.0,0.0,30.0,1.0
liraglutide,Choking sensation,1,1.0,0.0,0.0,55.0,1.0
liraglutide,Cholangitis acute,1,1.0,1.0,1.0,,0.0
liraglutide,Cholestasis,1,1.0,1.0,1.0,,0.0
liraglutide,Chorioretinopathy,1,1.0,0.0,0.0,44.0,0.0
liraglutide,Chronic fatigue syndrome,1,1.0,0.0,0.0,29.0,1.0
liraglutide,Chronic spontaneous urticaria,1,1.0,0.0,0.0,56.0,1.0
liraglutide,Claustrophobia,1,1.0,1.0,0.0,65.0,0.0
liraglutide,Clear cell renal cell carcinoma,1,1.0,0.0,0.0,76.0,1.0
liraglutide,Cleft lip,1,1.0,0.0,0.0,,0.0
liraglutide,Cluster headache,1,1.0,0.0,0.0,62.0,1.0
liraglutide,Coagulation time prolonged,1,1.0,1.0,1.0,,1.0
liraglutide,Colectomy,1,1.0,1.0,0.0,,1.0
liraglutide,Coloboma,1,1.0,0.0,0.0,0.0,1.0
liraglutide,Colon injury,1,1.0,1.0,0.0,35.0,1.0
liraglutide,Colon neoplasm,1,1.0,1.0,1.0,69.3,0.0
liraglutide,Colostomy,1,1.0,1.0,0.0,,1.0
liraglutide,Compartment syndrome,1,1.0,0.0,0.0,49.0,1.0
liraglutide,Complex regional pain syndrome,1,1.0,1.0,0.0,57.0,1.0
liraglutide,Complication of device insertion,1,0.0,0.0,0.0,33.0,1.0
liraglutide,Compression fracture,1,1.0,1.0,1.0,,0.0
liraglutide,Compulsions,1,0.0,0.0,0.0,,0.0
liraglutide,Computerised tomogram thorax abnormal,1,1.0,0.0,0.0,60.0,0.0
liraglutide,Congenital aortic valve incompetence,1,1.0,0.0,0.0,,1.0
liraglutide,Congenital hydrocephalus,1,1.0,0.0,0.0,,1.0
liraglutide,Congenital oral malformation,1,1.0,1.0,0.0,0.0,1.0
liraglutide,Conjunctival haemorrhage,1,1.0,1.0,1.0,82.0,1.0
liraglutide,Continuous haemodiafiltration,1,1.0,1.0,0.0,68.0,1.0
liraglutide,Continuous positive airway pressure,1,0.0,0.0,0.0,60.0,1.0
liraglutide,Contracted bladder,1,1.0,1.0,1.0,,1.0
liraglutide,Contraindicated drug administered,1,1.0,1.0,0.0,,0.0
liraglutide,Contraindication to medical treatment,1,0.0,0.0,0.0,0.2,0.0
liraglutide,Coordination abnormal,1,1.0,0.0,0.0,62.0,0.0
liraglutide,Corneal dystrophy,1,1.0,0.0,0.0,,1.0
liraglutide,Corneal transplant,1,1.0,1.0,0.0,,0.0
liraglutide,Coronary angioplasty,1,1.0,1.0,1.0,,0.0
liraglutide,Creatinine renal clearance decreased,1,1.0,1.0,0.0,68.0,0.0
liraglutide,Critical illness,1,1.0,0.0,0.0,,0.0
liraglutide,Cubital tunnel syndrome,1,1.0,0.0,0.0,,1.0
liraglutide,Culture urine positive,1,1.0,1.0,1.0,,0.0
liraglutide,Cyst removal,1,1.0,0.0,0.0,54.0,1.0
liraglutide,Cystitis noninfective,1,1.0,1.0,0.0,48.0,1.0
liraglutide,Cystocele,1,1.0,1.0,0.0,,1.0
liraglutide,Cytomegalovirus test positive,1,1.0,1.0,0.0,71.0,1.0
liraglutide,Cytopenia,1,1.0,0.0,1.0,,0.0
liraglutide,Dawn phenomenon,1,1.0,0.0,0.0,67.0,1.0
liraglutide,Daydreaming,1,1.0,0.0,0.0,65.0,1.0
liraglutide,Deafness neurosensory,1,1.0,1.0,0.0,,1.0
liraglutide,Deafness unilateral,1,1.0,0.0,0.0,43.0,1.0
liraglutide,Decreased interest,1,0.0,0.0,0.0,52.0,1.0
liraglutide,Decreased vibratory sense,1,1.0,0.0,0.0,34.0,1.0
liraglutide,Decubitus ulcer,1,1.0,1.0,1.0,72.0,0.0
liraglutide,Deja vu,1,1.0,0.0,0.0,48.0,1.0
liraglutide,Dental restoration failure,1,1.0,1.0,0.0,58.0,1.0
liraglutide,Dermal cyst,1,1.0,0.0,0.0,51.0,1.0
liraglutide,Dermatitis bullous,1,1.0,0.0,0.0,71.0,1.0
liraglutide,Dermatitis psoriasiform,1,1.0,1.0,0.0,59.0,1.0
liraglutide,Dermatofibrosarcoma protuberans,1,1.0,0.0,0.0,,1.0
liraglutide,Dermoid cyst,1,1.0,1.0,0.0,47.0,1.0
liraglutide,Device connection issue,1,1.0,1.0,0.0,59.0,0.0
liraglutide,Device infusion issue,1,1.0,0.0,0.0,54.0,0.0
liraglutide,Device occlusion,1,1.0,0.0,0.0,,0.0
liraglutide,Device placement issue,1,0.0,0.0,0.0,33.0,1.0
liraglutide,Diabetic ulcer,1,0.0,0.0,0.0,67.0,1.0
liraglutide,Dialysis,1,1.0,1.0,0.0,49.0,1.0
liraglutide,Diaphragmalgia,1,1.0,0.0,0.0,53.0,0.0
liraglutide,Diaphragmatic disorder,1,1.0,0.0,0.0,56.0,1.0
liraglutide,Diastolic dysfunction,1,1.0,0.0,0.0,71.0,1.0
liraglutide,Diffuse alopecia,1,0.0,0.0,0.0,59.0,1.0
liraglutide,Diffuse alveolar damage,1,1.0,1.0,0.0,71.0,1.0
liraglutide,Dilatation intrahepatic duct acquired,1,1.0,1.0,1.0,,0.0
liraglutide,Disease complication,1,1.0,0.0,1.0,,1.0
liraglutide,Disseminated intravascular coagulation,1,1.0,1.0,1.0,,0.0
liraglutide,Dissociation,1,1.0,0.0,0.0,54.0,0.0
liraglutide,Drooling,1,1.0,0.0,0.0,64.0,1.0
liraglutide,Drug administered to patient of inappropriate age,1,0.0,0.0,0.0,16.0,0.0
liraglutide,Drug delivery system issue,1,1.0,1.0,0.0,,1.0
liraglutide,Drug effect delayed,1,0.0,0.0,0.0,59.0,1.0
liraglutide,Drug effect increased,1,0.0,0.0,0.0,,0.0
liraglutide,Drug ineffective for unapproved indication,1,0.0,0.0,0.0,44.0,1.0
liraglutide,Drug level decreased,1,0.0,0.0,0.0,45.0,0.0
liraglutide,Drug level increased,1,1.0,1.0,0.0,68.0,1.0
liraglutide,Drug monitoring procedure not performed,1,1.0,1.0,0.0,53.0,0.0
liraglutide,Drug reaction with eosinophilia and systemic symptoms,1,1.0,1.0,0.0,43.0,0.0
liraglutide,Drug resistance,1,0.0,0.0,0.0,,1.0
liraglutide,Drug screen positive,1,0.0,0.0,0.0,63.0,1.0
liraglutide,Drug tolerance increased,1,1.0,1.0,0.0,47.0,0.0
liraglutide,Duodenal neoplasm,1,1.0,0.0,0.0,,1.0
liraglutide,Duodenal ulcer haemorrhage,1,1.0,1.0,0.0,,1.0
liraglutide,Dysaesthesia,1,1.0,1.0,0.0,58.0,1.0
liraglutide,Dyschezia,1,0.0,0.0,0.0,69.0,1.0
liraglutide,Dysphemia,1,0.0,0.0,0.0,51.0,1.0
liraglutide,Ear congestion,1,1.0,0.0,0.0,37.0,1.0
liraglutide,Ear pruritus,1,1.0,1.0,0.0,66.0,0.0
liraglutide,Electrocardiogram QRS complex prolonged,1,1.0,1.0,1.0,,1.0
liraglutide,Electrocardiogram QT prolonged,1,1.0,0.0,0.0,39.0,1.0
liraglutide,Electrolyte imbalance,1,1.0,1.0,0.0,73.0,1.0
liraglutide,Emotional poverty,1,0.0,0.0,0.0,64.0,1.0
liraglutide,Emphysema,1,1.0,1.0,0.0,,1.0
liraglutide,Empty sella syndrome,1,1.0,0.0,0.0,45.0,0.0
liraglutide,Encephalitis,1,1.0,1.0,0.0,55.0,0.0
liraglutide,Encephalopathy,1,1.0,1.0,0.0,45.0,0.0
liraglutide,Endocrine disorder,1,1.0,0.0,0.0,29.0,1.0
liraglutide,Endometrial adenocarcinoma,1,1.0,0.0,1.0,58.0,1.0
liraglutide,Endometrial disorder,1,1.0,0.0,0.0,32.0,1.0
liraglutide,Enostosis,1,1.0,1.0,0.0,,0.0
liraglutide,Enterococcal infection,1,1.0,1.0,1.0,,0.0
liraglutide,Enterococcal sepsis,1,1.0,1.0,1.0,74.0,1.0
liraglutide,Enterococcus test positive,1,1.0,1.0,0.0,43.0,1.0
liraglutide,Enterocolitis,1,1.0,0.0,0.0,,0.0
liraglutide,Enuresis,1,1.0,0.0,0.0,50.0,1.0
liraglutide,Epicondylitis,1,1.0,1.0,0.0,,0.0
liraglutide,Epidural anaesthesia,1,1.0,0.0,0.0,,1.0
liraglutide,Erosive duodenitis,1,1.0,1.0,0.0,47.0,0.0
liraglutide,Erythema multiforme,1,1.0,0.0,0.0,43.0,1.0
liraglutide,Escherichia bacteraemia,1,1.0,1.0,0.0,,0.0
liraglutide,Escherichia infection,1,1.0,1.0,0.0,74.0,1.0
liraglutide,Essential thrombocythaemia,1,1.0,0.0,0.0,,1.0
liraglutide,Essential tremor,1,0.0,0.0,0.0,,1.0
liraglutide,Excessive skin,1,1.0,1.0,0.0,,0.0
liraglutide,Exfoliative rash,1,0.0,0.0,0.0,,1.0
liraglutide,Exophthalmos,1,1.0,0.0,0.0,47.0,1.0
liraglutide,Exposure to extreme temperature,1,0.0,0.0,0.0,,0.0
liraglutide,Eye inflammation,1,1.0,0.0,0.0,44.0,1.0
liraglutide,Eye injury,1,1.0,0.0,0.0,,1.0
liraglutide,Eyelid exfoliation,1,0.0,0.0,0.0,78.0,1.0
liraglutide,Eyelid oedema,1,1.0,1.0,0.0,39.0,0.0
liraglutide,Eyelid ptosis,1,0.0,0.0,0.0,47.0,1.0
liraglutide,Eyelids pruritus,1,0.0,0.0,0.0,78.0,1.0
liraglutide,Face injury,1,1.0,0.0,0.0,35.0,0.0
liraglutide,Facial asymmetry,1,1.0,0.0,0.0,33.0,1.0
liraglutide,Facial pain,1,1.0,1.0,0.0,54.0,1.0
liraglutide,Faeces pale,1,1.0,1.0,0.0,71.0,1.0
liraglutide,Fallopian tube disorder,1,1.0,0.0,0.0,34.0,1.0
liraglutide,Family stress,1,0.0,0.0,0.0,,1.0
liraglutide,Fat tissue increased,1,1.0,0.0,0.0,60.0,1.0
liraglutide,Feeding intolerance,1,1.0,1.0,0.0,75.0,1.0
liraglutide,Feeling drunk,1,0.0,0.0,0.0,64.0,1.0
liraglutide,Feeling of relaxation,1,0.0,0.0,0.0,66.0,1.0
liraglutide,Feelings of worthlessness,1,1.0,0.0,0.0,50.0,0.0
liraglutide,Femoral nerve injury,1,1.0,1.0,0.0,,1.0
liraglutide,Fibrin D dimer increased,1,1.0,0.0,0.0,,1.0
liraglutide,Fibrocystic breast disease,1,1.0,0.0,0.0,60.0,1.0
liraglutide,Fibroma,1,1.0,0.0,0.0,71.0,1.0
liraglutide,Finger amputation,1,1.0,0.0,0.0,,1.0
liraglutide,Finger deformity,1,1.0,1.0,0.0,64.0,0.0
liraglutide,First trimester pregnancy,1,1.0,1.0,1.0,,1.0
liraglutide,Fluid overload,1,1.0,1.0,0.0,67.0,1.0
liraglutide,Focal dyscognitive seizures,1,1.0,0.0,0.0,50.0,1.0
liraglutide,Foetal growth abnormality,1,1.0,0.0,0.0,23.0,1.0
liraglutide,Foetal growth restriction,1,1.0,0.0,0.0,,0.0
liraglutide,Foetal heart rate abnormal,1,1.0,0.0,0.0,37.0,1.0
liraglutide,Foetal monitoring abnormal,1,1.0,0.0,0.0,,1.0
liraglutide,Folate deficiency,1,1.0,1.0,0.0,50.0,1.0
liraglutide,Food refusal,1,1.0,0.0,0.0,,1.0
liraglutide,Foot deformity,1,1.0,1.0,0.0,,0.0
liraglutide,Fracture,1,1.0,1.0,0.0,75.0,1.0
liraglutide,Fracture delayed union,1,1.0,0.0,0.0,63.0,1.0
liraglutide,Fractured coccyx,1,1.0,1.0,0.0,,0.0
liraglutide,Full blood count abnormal,1,1.0,0.0,0.0,,0.0
liraglutide,Fulminant type 1 diabetes mellitus,1,1.0,1.0,0.0,63.0,1.0
liraglutide,Fungal test positive,1,1.0,1.0,0.0,,0.0
liraglutide,Gallbladder adenoma,1,1.0,1.0,0.0,46.0,0.0
liraglutide,Gallbladder enlargement,1,1.0,1.0,0.0,45.0,1.0
liraglutide,Gallbladder necrosis,1,1.0,1.0,0.0,65.0,0.0
liraglutide,Gallbladder neoplasm,1,1.0,0.0,0.0,,0.0
liraglutide,Gallbladder obstruction,1,1.0,1.0,0.0,59.0,0.0
liraglutide,Gallbladder polyp,1,1.0,1.0,0.0,37.0,1.0
liraglutide,Gallbladder rupture,1,1.0,1.0,0.0,54.0,1.0
liraglutide,Gamma-glutamyltransferase abnormal,1,1.0,0.0,0.0,46.0,1.0
liraglutide,Gangrene,1,1.0,1.0,0.0,62.0,1.0
liraglutide,Gastrectomy,1,1.0,0.0,0.0,,1.0
liraglutide,Gastric antral vascular ectasia,1,1.0,1.0,0.0,,1.0
liraglutide,Gastric banding,1,1.0,0.0,0.0,,1.0
liraglutide,Gastric hypomotility,1,1.0,0.0,0.0,,1.0
liraglutide,Gastric infection,1,1.0,0.0,0.0,34.0,1.0
liraglutide,Gastric ischaemia,1,1.0,1.0,1.0,28.0,0.0
liraglutide,Gastric mucosal lesion,1,1.0,1.0,0.0,,0.0
liraglutide,Gastric neoplasm,1,1.0,1.0,1.0,,0.0
liraglutide,Gastric operation,1,1.0,1.0,0.0,69.0,1.0
liraglutide,Gastric perforation,1,1.0,1.0,1.0,28.0,0.0
liraglutide,Gastric polyps,1,1.0,1.0,1.0,,0.0
liraglutide,Gastric ulcer perforation,1,1.0,0.0,0.0,,1.0
liraglutide,Gastrin secretion disorder,1,0.0,0.0,0.0,62.0,1.0
liraglutide,Gastritis haemorrhagic,1,1.0,1.0,0.0,68.0,1.0
liraglutide,Gastroduodenal ulcer,1,1.0,1.0,0.0,74.0,1.0
liraglutide,Gastroenteritis bacterial,1,1.0,0.0,0.0,,0.0
liraglutide,Gastroenteritis radiation,1,1.0,1.0,0.0,68.0,0.0
liraglutide,Gastrointestinal cancer metastatic,1,1.0,0.0,0.0,53.0,0.0
liraglutide,Gastrointestinal hypermotility,1,0.0,0.0,0.0,26.0,1.0
liraglutide,Gastrointestinal inflammation,1,1.0,0.0,0.0,43.0,1.0
liraglutide,Gastrointestinal neuroendocrine carcinoma,1,1.0,0.0,0.0,,1.0
liraglutide,Gastrointestinal obstruction,1,1.0,1.0,0.0,61.0,1.0
liraglutide,Gastrointestinal stromal tumour,1,1.0,0.0,0.0,52.0,1.0
liraglutide,Gastrointestinal telangiectasia,1,1.0,1.0,0.0,83.0,0.0
liraglutide,Gastrointestinal tube insertion,1,1.0,1.0,1.0,,0.0
liraglutide,Gastrointestinal wall thickening,1,1.0,1.0,1.0,,1.0
liraglutide,Gastrooesophageal cancer,1,1.0,1.0,0.0,65.0,1.0
liraglutide,Gastrostomy,1,1.0,1.0,0.0,,1.0
liraglutide,Genital blister,1,1.0,0.0,0.0,65.0,0.0
liraglutide,Genital herpes,1,1.0,0.0,0.0,59.0,1.0
liraglutide,Genital herpes simplex,1,0.0,0.0,0.0,,1.0
liraglutide,Genital pain,1,0.0,0.0,0.0,,0.0
liraglutide,Genital rash,1,0.0,0.0,0.0,,0.0
liraglutide,Gingival blister,1,0.0,0.0,0.0,71.0,1.0
liraglutide,Gingival recession,1,1.0,0.0,0.0,52.0,0.0
liraglutide,Glossitis,1,0.0,0.0,0.0,67.0,0.0
liraglutide,Glucose urine,1,1.0,0.0,0.0,63.0,0.0
liraglutide,Glucose urine present,1,0.0,0.0,0.0,,0.0
liraglutide,Glycosuria,1,1.0,1.0,0.0,,1.0
liraglutide,Granuloma,1,0.0,0.0,0.0,,1.0
liraglutide,Grip strength decreased,1,1.0,0.0,0.0,51.0,1.0
liraglutide,Groin abscess,1,1.0,1.0,0.0,56.0,1.0
liraglutide,Gun shot wound,1,1.0,1.0,0.0,,0.0
liraglutide,HIV test positive,1,1.0,0.0,0.0,,0.0
liraglutide,Haemangioma of bone,1,1.0,1.0,1.0,,1.0
liraglutide,Haemangiopericytoma,1,1.0,0.0,0.0,65.0,0.0
liraglutide,Haemodialysis,1,1.0,1.0,1.0,63.0,1.0
liraglutide,Haemoglobin,1,1.0,1.0,0.0,69.0,1.0
liraglutide,Haemoglobin abnormal,1,1.0,0.0,0.0,39.0,1.0
liraglutide,Haemoglobinuria,1,0.0,0.0,0.0,,0.0
liraglutide,Haemolytic uraemic syndrome,1,1.0,1.0,0.0,54.0,1.0
liraglutide,Haemorrhage intracranial,1,1.0,1.0,0.0,69.0,0.0
liraglutide,Haemorrhagic arteriovenous malformation,1,1.0,1.0,0.0,70.0,0.0
liraglutide,Haemorrhagic erosive gastritis,1,1.0,1.0,0.0,61.0,1.0
liraglutide,Haemorrhagic ovarian cyst,1,1.0,1.0,0.0,,1.0
liraglutide,Haemorrhagic transformation stroke,1,1.0,1.0,1.0,72.0,0.0
liraglutide,Haemorrhoidal haemorrhage,1,1.0,0.0,0.0,27.0,0.0
liraglutide,Haemostasis,1,1.0,1.0,0.0,40.0,1.0
liraglutide,Haemothorax,1,1.0,1.0,0.0,,0.0
liraglutide,"Hallucination, auditory",1,1.0,0.0,0.0,,1.0
liraglutide,Hangover,1,1.0,0.0,0.0,,1.0
liraglutide,Heart injury,1,1.0,0.0,0.0,68.0,1.0
liraglutide,Heart valve incompetence,1,1.0,1.0,0.0,63.0,1.0
liraglutide,Heat exhaustion,1,0.0,0.0,0.0,68.0,1.0
liraglutide,Heat stroke,1,1.0,1.0,0.0,50.0,1.0
liraglutide,Helicobacter gastritis,1,1.0,1.0,0.0,49.0,0.0
liraglutide,Helicobacter test positive,1,1.0,1.0,1.0,,1.0
liraglutide,Hemianaesthesia,1,1.0,1.0,0.0,,1.0
liraglutide,Hemihypertrophy,1,1.0,0.0,0.0,,1.0
liraglutide,Hemihypoaesthesia,1,0.0,0.0,0.0,47.0,1.0
liraglutide,Hemiplegia,1,1.0,1.0,0.0,44.0,0.0
liraglutide,Hepatic adenoma,1,1.0,1.0,0.0,38.0,1.0
liraglutide,Hepatic encephalopathy,1,1.0,1.0,1.0,,1.0
liraglutide,Hepatic enzyme decreased,1,1.0,1.0,0.0,75.0,1.0
liraglutide,Hepatic mass,1,1.0,0.0,0.0,70.0,0.0
liraglutide,Hepatitis C RNA increased,1,0.0,0.0,0.0,65.0,1.0
liraglutide,Hepatitis acute,1,1.0,1.0,0.0,60.0,1.0
liraglutide,Hepatitis alcoholic,1,1.0,1.0,0.0,64.0,0.0
liraglutide,Hepatitis cholestatic,1,1.0,0.0,0.0,42.0,1.0
liraglutide,Hepatitis toxic,1,1.0,0.0,0.0,61.0,0.0
liraglutide,Hepatocellular carcinoma,1,1.0,0.0,0.0,,0.0
liraglutide,Hereditary angioedema,1,1.0,1.0,0.0,64.0,1.0
liraglutide,Hereditary non-polyposis colorectal cancer syndrome,1,1.0,0.0,0.0,56.0,0.0
liraglutide,Herpes virus infection,1,1.0,1.0,0.0,56.0,1.0
liraglutide,High density lipoprotein decreased,1,0.0,0.0,0.0,59.0,0.0
liraglutide,Hirsutism,1,0.0,0.0,0.0,46.0,1.0
liraglutide,Hostility,1,0.0,0.0,0.0,57.0,1.0
